student_id,age,gender,socioeconomic_status,attendance_rate,avg_grade,assignment_submission_rate,lms_logins_per_week,participation_score,disciplinary_incidents,financial_aid,first_generation,distance_from_school_km,previous_failures,dropout
STU-02757,20,Female,High,84.37,70.76,0.618,9,5.49,3,1,1,6.63,1,0
STU-02758,20,Female,Medium,86.09,69.05,0.837,5,7.16,3,0,0,8.18,2,0
STU-02759,21,Female,Medium,75.67,74.67,0.717,9,2.7,1,0,0,8.34,4,0
STU-02760,21,Male,Medium,73.34,58.23,0.718,5,7.42,0,0,0,6.71,2,1
STU-02761,23,Female,Medium,60.16,56.2,0.366,8,1.33,1,1,0,18.61,2,1
STU-02762,23,Male,High,99.58,82.52,0.836,11,3.57,1,0,0,5.16,1,0
STU-02763,21,Female,Low,90.36,78.8,0.837,11,8.0,1,1,1,9.97,1,0
STU-02764,24,Female,Medium,89.41,62.76,0.609,8,3.32,1,1,0,9.04,3,0
STU-02765,21,Male,Low,83.83,71.13,0.634,9,6.73,0,0,1,5.57,0,0
STU-02766,23,Female,High,57.9,51.64,0.511,8,2.11,1,0,0,17.18,1,1
STU-02767,21,Male,Medium,73.74,63.55,0.722,7,4.02,1,1,0,3.49,0,0
STU-02768,19,Female,Medium,79.18,80.89,0.638,10,2.58,2,0,0,11.29,2,0
STU-02769,21,Non-binary,High,71.36,70.26,0.775,10,6.28,2,0,0,9.91,5,0
STU-02770,22,Male,High,64.62,84.46,0.853,8,6.03,3,0,0,9.31,2,0
STU-02771,20,Female,Low,69.25,64.72,0.611,11,2.95,4,0,1,7.53,2,0
STU-02772,21,Female,Medium,82.54,84.3,0.787,10,4.93,0,0,1,13.08,0,0
STU-02773,22,Female,High,83.79,84.92,0.826,7,6.14,3,1,0,2.63,1,0
STU-02774,20,Male,Low,89.98,75.26,0.933,12,5.18,1,1,1,4.13,1,0
STU-02775,17,Male,Medium,100.0,69.84,0.729,9,7.54,2,0,0,9.59,0,0
STU-02776,24,Female,Medium,89.54,76.93,0.636,11,4.72,0,0,0,4.37,1,0
STU-02777,20,Female,Medium,80.07,68.11,0.62,9,3.66,0,1,0,3.75,2,0
STU-02778,19,Male,Medium,100.0,77.29,0.615,5,3.05,0,1,0,15.82,1,0
STU-02779,18,Female,Low,62.6,63.81,0.408,8,1.11,0,0,1,16.39,0,0
STU-02780,20,Male,Low,57.13,45.13,0.333,6,3.26,1,0,1,10.01,1,0
STU-02781,19,Male,Low,70.25,57.18,0.592,7,4.18,2,1,1,4.45,3,0
STU-02782,19,Female,Low,88.93,64.77,0.796,9,6.49,1,0,0,5.26,1,0
STU-02783,19,Male,Medium,83.85,72.71,0.832,11,4.45,2,0,0,8.49,0,0
STU-02784,22,Female,Medium,69.59,60.72,0.469,6,1.14,1,0,0,6.38,3,0
STU-02785,25,Female,Low,72.0,59.74,0.504,10,2.96,1,1,0,11.55,1,0
STU-02786,22,Non-binary,Medium,68.34,69.16,0.569,5,6.55,0,0,0,3.08,1,0
STU-02787,23,Male,Medium,68.34,63.35,0.321,8,1.55,2,0,0,3.15,1,0
STU-02788,20,Male,Medium,99.06,82.6,0.778,12,5.7,1,0,0,6.74,3,0
STU-02789,21,Male,High,81.67,64.8,0.74,11,1.46,3,0,1,16.44,2,0
STU-02790,21,Female,Medium,100.0,74.72,0.699,10,4.81,2,1,0,9.82,5,0
STU-02791,19,Male,High,73.46,92.42,0.732,8,3.87,0,1,1,7.98,0,0
STU-02792,20,Male,Low,85.4,66.22,0.554,8,4.88,0,1,0,7.95,4,0
STU-02793,22,Female,Medium,84.5,54.49,0.514,7,3.8,0,1,0,15.96,2,0
STU-02794,23,Female,High,92.93,84.78,0.91,9,3.77,2,0,0,21.32,1,0
STU-02795,21,Male,High,86.05,70.97,0.675,8,3.9,4,0,0,2.99,2,0
STU-02796,18,Male,Medium,92.84,82.0,0.869,8,5.47,1,1,0,8.61,0,0
STU-02797,20,Female,Medium,88.1,76.39,0.735,13,3.72,2,0,0,9.17,2,0
STU-02798,17,Male,Medium,70.0,74.1,0.753,6,3.17,1,1,0,5.29,0,0
STU-02799,21,Female,Medium,90.06,77.23,0.639,11,6.3,1,0,0,3.99,2,0
STU-02800,21,Female,Medium,80.87,71.55,0.62,7,3.55,3,0,1,1.34,6,1
STU-02801,20,Female,High,74.71,84.09,0.661,7,4.89,0,0,0,7.6,1,0
STU-02802,21,Male,Medium,89.63,55.84,0.638,8,4.63,1,1,0,20.57,4,0
STU-02803,21,Female,Low,90.14,62.21,0.586,7,3.01,3,1,1,13.13,1,0
STU-02804,21,Male,Medium,76.68,63.56,0.201,9,2.43,1,0,0,7.64,2,0
STU-02805,18,Female,Low,76.14,51.82,0.588,10,4.52,3,1,1,9.63,3,0
STU-02806,20,Male,Low,64.74,58.48,0.705,8,6.4,2,1,1,7.45,4,0
STU-02807,21,Male,Medium,62.15,59.05,0.496,12,2.1,1,0,0,7.42,1,0
STU-02808,24,Female,Medium,79.33,82.83,0.858,9,5.0,1,1,0,13.15,2,0
STU-02809,20,Male,Low,88.71,73.9,0.697,10,6.3,1,1,1,7.79,3,0
STU-02810,22,Female,Low,73.69,65.44,0.395,7,5.14,3,1,1,2.92,1,0
STU-02811,22,Female,Low,95.71,74.34,0.961,9,5.27,4,1,1,3.52,0,0
STU-02812,20,Male,High,80.99,65.11,0.622,8,4.22,3,0,0,5.43,0,0
STU-02813,23,Male,Medium,79.79,82.21,0.819,11,6.57,1,1,0,9.36,1,0
STU-02814,23,Female,Low,76.82,81.17,0.711,10,5.25,1,0,1,3.71,3,0
STU-02815,23,Male,Low,90.8,63.66,0.598,12,6.25,2,1,1,1.41,4,0
STU-02816,21,Female,Medium,71.45,85.5,0.843,8,6.35,0,0,0,5.76,0,0
STU-02817,25,Male,Low,78.58,63.21,0.505,9,4.73,2,1,0,10.39,1,0
STU-02818,19,Male,Medium,75.98,63.94,0.839,10,5.11,1,1,1,13.85,0,0
STU-02819,25,Non-binary,Medium,75.82,76.12,0.843,10,3.97,3,1,1,4.05,1,0
STU-02820,22,Female,High,83.64,82.52,0.86,8,4.97,1,1,1,6.6,1,0
STU-02821,23,Male,Low,78.75,69.29,0.665,7,4.22,3,1,0,3.15,1,0
STU-02822,20,Male,Medium,93.57,76.45,0.653,11,6.78,2,0,1,5.05,0,0
STU-02823,22,Female,Low,79.88,82.27,0.919,11,5.58,1,0,1,1.65,1,0
STU-02824,23,Female,High,89.36,73.41,0.792,9,5.61,0,0,0,2.48,0,0
STU-02825,18,Non-binary,High,85.15,76.93,0.701,10,3.48,1,1,0,2.41,2,0
STU-02826,20,Female,Medium,97.44,98.71,0.808,12,7.46,0,1,0,14.33,1,0
STU-02827,17,Male,Medium,78.67,59.39,0.407,7,2.57,0,1,0,3.71,2,0
STU-02828,20,Female,Low,76.7,64.43,0.644,6,3.91,0,1,0,11.75,2,0
STU-02829,19,Male,High,91.45,90.9,0.841,8,7.44,1,0,0,2.52,2,0
STU-02830,20,Female,Medium,78.52,77.97,0.9,8,6.46,0,1,0,6.97,0,0
STU-02831,27,Non-binary,Low,85.48,82.17,0.914,9,4.38,1,1,1,8.68,4,0
STU-02832,24,Male,Medium,100.0,69.77,0.691,10,4.0,0,1,0,9.89,3,0
STU-02833,17,Female,Medium,71.23,72.4,0.7,9,3.96,1,0,0,1.24,1,0
STU-02834,22,Male,High,100.0,81.9,0.654,10,4.59,2,1,0,10.06,1,0
STU-02835,22,Male,Medium,76.59,94.49,1.0,11,3.39,3,1,0,11.09,2,0
STU-02836,20,Female,Medium,96.71,89.52,0.852,9,4.82,0,0,0,3.32,1,0
STU-02837,21,Female,Medium,89.55,77.76,0.829,12,1.63,1,0,0,10.56,1,0
STU-02838,21,Male,Low,86.6,76.63,0.888,12,6.8,1,1,1,19.87,1,0
STU-02839,18,Male,Medium,80.34,74.11,0.657,10,5.69,0,1,0,10.43,2,0
STU-02840,18,Female,Low,77.24,76.27,0.644,8,6.31,2,1,1,0.7,0,0
STU-02841,21,Male,Medium,74.06,61.98,0.915,9,5.56,1,0,0,10.02,1,0
STU-02842,21,Female,Medium,82.07,88.05,0.917,11,4.8,0,1,0,2.46,1,0
STU-02843,19,Female,Medium,79.98,60.14,0.57,8,5.65,3,1,1,8.72,1,0
STU-02844,19,Male,Low,82.1,73.66,0.869,8,4.29,4,0,0,10.62,1,0
STU-02845,20,Female,Low,64.48,54.91,0.52,6,1.51,0,1,1,8.67,0,0
STU-02846,22,Female,Medium,82.25,74.91,0.77,8,4.76,1,1,0,12.52,0,0
STU-02847,20,Male,Low,93.89,87.15,0.77,8,6.06,1,0,1,3.95,0,0
STU-02848,24,Female,Low,90.38,58.46,0.586,14,3.61,0,1,1,10.87,0,0
STU-02849,19,Female,Medium,82.25,72.79,0.68,6,3.21,2,1,1,5.47,0,0
STU-02850,21,Male,Medium,100.0,68.6,0.586,8,4.59,3,0,0,10.68,1,0
STU-02851,20,Male,Medium,75.65,68.52,0.705,10,5.04,2,1,1,2.85,3,0
STU-02852,22,Male,Medium,81.05,59.48,0.521,7,3.91,3,1,0,4.24,4,1
STU-02853,19,Male,High,67.29,70.67,0.764,8,7.96,1,0,1,11.85,3,0
STU-02854,25,Male,Medium,77.56,67.97,0.634,9,4.13,2,0,1,6.76,1,0
STU-02855,17,Female,Medium,100.0,90.47,0.66,12,6.46,0,0,0,3.82,2,0
STU-02856,24,Male,High,79.23,87.07,0.912,9,3.25,1,0,0,12.2,0,0
STU-02857,21,Female,Medium,65.19,66.4,0.734,10,4.9,2,1,0,4.26,1,0
STU-02858,22,Female,Medium,91.59,87.9,1.0,8,5.47,2,1,0,9.57,1,0
STU-02859,23,Male,Medium,86.28,90.24,0.867,9,5.44,0,0,0,4.45,1,0
STU-02860,22,Male,Medium,91.14,69.52,0.707,11,7.52,0,0,0,19.76,1,0
STU-02861,19,Male,Medium,78.73,87.14,0.895,13,4.69,1,1,1,7.86,1,0
STU-02862,22,Female,Medium,70.92,68.67,0.8,7,2.72,2,0,0,6.97,1,0
STU-02863,24,Female,Medium,79.98,63.61,0.748,7,3.18,1,0,1,13.73,2,0
STU-02864,19,Male,Low,86.1,76.51,0.784,10,5.42,3,1,1,4.01,1,1
STU-02865,25,Male,Medium,81.2,73.26,0.713,9,4.9,3,0,0,11.53,3,0
STU-02866,21,Female,Low,84.27,58.58,0.69,8,4.91,1,1,0,3.65,2,0
STU-02867,20,Female,Medium,76.09,60.52,0.597,6,2.34,2,1,0,6.66,1,0
STU-02868,19,Female,Medium,86.68,92.98,0.734,9,7.89,2,0,0,4.77,0,0
STU-02869,20,Male,High,83.22,79.48,0.591,10,6.49,1,0,1,2.61,1,0
STU-02870,17,Male,Low,72.24,81.69,0.755,8,4.65,3,0,1,2.64,2,0
STU-02871,20,Female,Medium,83.54,70.93,0.711,11,2.71,1,1,0,4.81,3,0
STU-02872,20,Female,Medium,77.75,64.3,0.936,9,7.51,0,0,0,11.08,4,0
STU-02873,18,Female,Low,86.79,57.03,0.561,10,6.09,4,0,1,32.98,5,1
STU-02874,22,Female,Low,89.6,84.89,0.824,10,5.61,1,0,0,2.68,1,0
STU-02875,20,Male,Low,85.52,77.35,0.704,9,6.58,1,0,0,6.56,1,0
STU-02876,19,Female,Low,62.02,57.89,0.658,9,3.0,3,1,1,5.52,0,0
STU-02877,20,Male,Low,69.39,57.58,0.614,6,2.54,2,1,0,11.38,0,0
STU-02878,21,Male,Medium,75.0,82.27,0.719,8,4.7,1,0,1,16.32,1,0
STU-02879,21,Non-binary,Medium,73.24,68.38,0.553,7,1.69,0,1,0,8.24,1,0
STU-02880,19,Male,Low,74.03,66.07,0.606,9,2.52,0,0,1,2.84,4,0
STU-02881,21,Female,Low,90.18,69.48,0.583,10,5.48,0,1,0,5.55,1,0
STU-02882,20,Female,Low,87.69,70.21,0.663,8,5.2,1,1,0,9.88,3,0
STU-02883,18,Female,Medium,77.34,77.62,0.772,7,2.82,1,0,0,5.76,2,0
STU-02884,20,Male,Medium,88.51,63.32,0.57,9,4.04,1,0,0,3.28,1,0
STU-02885,22,Female,Medium,85.62,76.9,0.923,7,3.73,1,1,0,7.11,0,0
STU-02886,22,Female,Low,79.64,79.98,0.915,11,4.63,3,1,0,5.98,1,0
STU-02887,20,Female,Low,92.63,75.82,0.712,9,4.41,1,1,0,8.56,2,0
STU-02888,22,Female,High,75.98,83.76,0.693,7,5.82,1,0,0,11.76,3,0
STU-02889,18,Male,Low,80.58,84.28,0.809,7,4.8,5,0,0,15.75,4,0
STU-02890,19,Male,Low,68.44,74.09,0.708,9,3.81,1,0,1,21.84,0,0
STU-02891,20,Male,Low,68.97,59.93,0.594,9,3.25,2,1,0,27.7,0,0
STU-02892,24,Male,High,68.28,69.17,0.634,7,1.49,1,1,0,2.16,5,1
STU-02893,21,Female,Medium,71.16,72.61,0.585,8,3.74,2,1,0,9.16,2,0
STU-02894,20,Female,Medium,82.91,70.1,0.694,7,5.43,0,1,0,1.36,2,0
STU-02895,24,Female,High,79.92,70.08,0.647,8,4.79,2,0,0,8.28,4,0
STU-02896,20,Male,Low,77.03,63.54,0.601,11,5.16,1,1,0,10.91,1,0
STU-02897,25,Male,High,79.96,100.0,0.961,14,6.51,0,0,0,2.3,1,0
STU-02898,19,Female,Low,99.5,77.25,0.743,10,8.73,4,1,1,22.53,3,0
STU-02899,18,Male,Medium,69.49,79.04,0.776,9,2.83,3,0,1,2.43,3,0
STU-02900,20,Female,Medium,68.31,59.1,0.546,9,3.95,3,1,1,3.11,0,0
STU-02901,20,Female,Medium,72.7,86.91,0.879,6,5.37,1,0,0,11.01,3,0
STU-02902,19,Male,High,82.46,72.54,0.625,7,4.06,0,1,0,9.25,1,0
STU-02903,26,Male,Low,85.66,73.85,0.592,5,3.66,1,1,1,9.39,0,0
STU-02904,21,Male,High,90.05,61.65,0.509,10,5.18,1,0,0,0.46,1,0
STU-02905,21,Male,Medium,92.39,90.51,0.786,13,6.04,2,0,1,9.84,1,0
STU-02906,20,Female,Medium,80.81,87.12,0.683,11,3.15,1,0,0,8.86,3,0
STU-02907,19,Male,High,78.89,62.74,0.422,8,1.19,2,1,0,4.66,2,0
STU-02908,23,Male,Low,97.97,90.97,0.931,11,5.5,2,1,1,1.75,0,0
STU-02909,17,Male,High,52.62,48.64,0.656,7,2.32,2,0,0,6.99,2,1
STU-02910,18,Female,Medium,82.69,81.01,0.851,12,6.09,3,1,0,11.94,3,0
STU-02911,20,Non-binary,Medium,86.73,73.75,0.663,10,3.53,2,0,0,14.7,5,0
STU-02912,23,Female,Low,100.0,93.56,0.688,10,5.25,2,1,0,5.63,2,0
STU-02913,20,Female,Medium,63.73,68.08,0.695,6,1.5,2,1,0,16.15,1,0
STU-02914,21,Male,Medium,77.38,81.46,0.595,10,2.02,0,0,1,1.58,1,0
STU-02915,21,Male,Medium,67.07,79.57,0.762,8,3.18,1,0,0,12.04,0,0
STU-02916,23,Non-binary,Low,60.22,58.19,0.49,8,2.73,2,1,1,6.8,0,0
STU-02917,17,Male,Low,77.75,69.23,0.408,10,2.46,1,1,0,1.51,2,0
STU-02918,22,Female,High,92.41,70.0,0.866,7,5.93,0,0,0,14.38,1,0
STU-02919,20,Male,Low,93.27,73.97,0.572,9,2.45,0,0,1,6.88,4,0
STU-02920,22,Female,Medium,76.15,90.82,0.827,8,4.57,1,0,1,12.64,1,0
STU-02921,19,Male,High,90.58,87.79,0.828,9,5.24,1,1,1,6.38,0,0
STU-02922,21,Female,Low,77.83,59.11,0.538,6,2.0,0,1,0,6.25,1,0
STU-02923,20,Male,Low,86.12,89.85,0.917,9,5.93,1,1,1,4.6,1,0
STU-02924,18,Male,Medium,94.7,84.35,0.725,8,2.34,0,0,0,7.12,5,0
STU-02925,18,Male,Low,77.86,77.88,0.803,11,3.91,2,1,1,9.57,3,0
STU-02926,19,Female,Medium,93.85,84.95,0.857,11,6.87,1,0,0,6.6,1,0
STU-02927,21,Female,Medium,68.66,72.15,0.542,8,0.51,2,1,0,2.5,0,0
STU-02928,19,Female,Medium,89.22,57.85,0.611,6,5.71,2,1,1,9.06,2,0
STU-02929,20,Female,Medium,93.37,90.89,0.744,13,3.75,0,1,0,9.07,0,0
STU-02930,17,Male,Medium,92.23,56.73,0.433,8,3.51,0,0,0,2.41,1,0
STU-02931,20,Female,Medium,68.96,78.26,0.795,12,6.42,2,1,1,4.21,3,0
STU-02932,23,Male,Low,77.74,70.51,0.644,10,3.48,1,1,0,2.26,0,0
STU-02933,22,Female,Medium,85.32,84.31,0.858,9,7.64,0,1,0,7.25,0,0
STU-02934,20,Female,High,88.12,80.63,0.827,14,4.98,0,1,0,10.9,3,0
STU-02935,21,Male,Medium,83.27,85.41,0.651,10,4.51,1,0,0,10.01,2,0
STU-02936,19,Female,Medium,97.72,82.07,0.883,10,7.2,1,0,0,1.74,2,0
STU-02937,24,Female,Medium,67.75,70.33,0.726,8,4.93,2,1,0,6.96,1,0
STU-02938,25,Female,Low,77.36,73.38,0.648,11,4.57,0,1,0,2.9,0,0
STU-02939,21,Female,Low,61.43,80.47,0.763,7,3.36,1,1,0,2.15,0,0
STU-02940,26,Male,Low,86.83,79.88,0.867,9,3.31,1,0,0,6.97,0,0
STU-02941,19,Female,High,89.35,66.47,0.62,8,2.7,0,0,0,4.71,3,0
STU-02942,18,Female,Low,100.0,74.56,0.982,10,8.28,2,1,1,20.29,0,0
STU-02943,19,Male,High,94.54,88.11,1.0,10,8.63,2,0,0,21.69,1,0
STU-02944,20,Male,Low,83.65,84.95,0.833,13,5.41,0,0,0,10.87,4,0
STU-02945,25,Male,Low,82.8,64.72,0.615,11,2.01,1,1,0,4.47,0,0
STU-02946,20,Female,Medium,78.52,95.09,0.885,10,4.08,3,0,1,1.2,2,0
STU-02947,19,Male,Medium,83.44,76.81,0.676,8,3.57,0,0,0,4.31,1,0
STU-02948,19,Female,Medium,85.04,80.02,0.791,9,4.38,1,1,0,12.05,1,0
STU-02949,23,Female,High,61.64,53.8,0.63,7,2.35,1,1,0,5.06,1,0
STU-02950,23,Male,High,85.42,88.9,0.691,13,5.58,1,0,0,1.71,0,0
STU-02951,19,Male,Low,81.11,66.68,0.737,10,5.15,2,0,1,18.05,5,0
STU-02952,17,Male,Medium,100.0,75.54,0.849,12,8.23,1,1,0,3.32,2,0
STU-02953,18,Male,Low,78.55,66.73,0.729,9,4.12,1,0,1,3.68,0,0
STU-02954,24,Female,High,74.83,86.5,0.817,8,5.06,1,0,0,15.47,2,0
STU-02955,22,Male,Medium,84.95,80.44,0.843,10,6.36,0,0,1,8.09,0,0
STU-02956,21,Male,Medium,82.82,65.86,0.809,8,6.54,2,1,0,8.38,1,0
STU-02957,24,Female,Low,78.56,64.61,0.635,11,2.64,1,1,0,8.53,1,0
STU-02958,25,Female,Low,65.93,77.94,0.761,7,4.77,3,1,1,2.97,1,0
STU-02959,20,Female,Low,78.28,67.41,0.922,9,5.48,3,0,0,10.46,0,0
STU-02960,20,Male,High,76.88,79.26,0.806,11,5.26,0,0,0,13.44,3,0
STU-02961,19,Female,Medium,79.62,81.27,0.666,8,4.6,0,0,0,7.39,2,0
STU-02962,20,Female,High,91.3,46.39,0.588,9,7.19,2,0,0,6.01,3,0
STU-02963,17,Male,Low,72.58,79.68,0.821,4,3.45,0,1,1,16.32,1,0
STU-02964,17,Male,Medium,79.57,64.67,0.564,8,2.85,1,0,1,12.44,3,0
STU-02965,17,Female,Low,85.95,69.85,0.555,10,3.29,1,1,0,3.46,2,0
STU-02966,23,Male,Medium,79.04,88.33,0.877,8,4.76,0,0,0,11.45,0,0
STU-02967,17,Male,Medium,100.0,97.47,0.92,12,6.66,2,1,0,6.21,3,0
STU-02968,25,Male,Low,82.74,76.84,0.599,9,3.8,0,1,1,8.39,2,0
STU-02969,19,Female,Medium,68.34,75.09,0.722,10,5.6,1,0,0,20.9,4,0
STU-02970,24,Female,Low,70.77,75.95,0.722,7,4.29,2,1,0,1.68,1,0
STU-02971,20,Male,Medium,71.66,83.7,0.8,8,4.45,2,0,1,0.89,1,0
STU-02972,17,Female,Medium,72.92,85.58,0.883,7,3.05,1,0,1,4.21,2,0
STU-02973,23,Male,Low,85.91,74.51,0.517,9,6.87,2,1,1,6.07,2,0
STU-02974,23,Female,High,71.08,63.49,0.499,7,3.53,3,0,0,3.68,2,0
STU-02975,19,Male,Medium,78.36,70.06,0.631,10,6.64,0,0,0,10.61,2,0
STU-02976,20,Male,High,95.82,84.02,0.97,10,5.34,3,0,0,9.55,1,0
STU-02977,19,Male,Medium,76.28,71.08,0.982,9,6.54,1,0,0,7.12,0,0
STU-02978,20,Male,Medium,89.39,67.78,0.67,8,4.18,2,1,0,8.83,0,0
STU-02979,21,Male,Medium,63.49,69.84,0.693,8,6.42,0,1,0,8.52,3,0
STU-02980,20,Female,High,79.17,59.08,0.3,11,4.89,0,1,0,17.26,0,0
STU-02981,17,Female,Medium,72.25,70.54,0.802,3,5.81,2,1,0,3.13,5,0
STU-02982,19,Male,Low,83.3,73.68,0.775,9,4.01,5,1,1,8.15,1,0
STU-02983,22,Male,Low,68.62,66.29,0.69,10,6.77,0,1,1,15.27,1,0
STU-02984,20,Non-binary,Medium,100.0,91.51,0.726,9,8.48,1,0,1,5.79,0,0
STU-02985,20,Male,Low,61.97,69.13,0.919,10,4.0,0,1,0,7.0,5,0
STU-02986,19,Female,Low,92.49,98.82,1.0,13,6.39,0,1,1,12.19,2,0
STU-02987,19,Male,Low,89.66,70.06,0.725,9,6.45,1,1,1,1.09,1,0
STU-02988,23,Male,Medium,85.41,78.79,0.884,9,2.71,2,1,0,13.54,3,0
STU-02989,18,Male,Low,80.6,73.04,0.721,11,6.34,2,1,0,9.08,0,0
STU-02990,22,Male,Medium,100.0,84.68,0.915,12,7.66,3,0,0,11.32,0,0
STU-02991,21,Male,Medium,100.0,70.35,0.535,10,4.22,2,0,0,10.79,1,0
STU-02992,21,Male,High,80.97,63.78,0.362,9,0.53,1,0,0,1.92,1,0
STU-02993,19,Female,Medium,83.74,75.26,0.582,11,4.9,0,0,0,2.14,1,0
STU-02994,20,Male,Medium,75.92,55.68,0.467,8,2.13,0,0,0,0.68,1,0
STU-02995,20,Female,Medium,69.14,64.84,0.567,9,1.5,0,0,0,1.91,1,0
STU-02996,19,Female,Medium,87.09,70.33,0.745,11,5.62,0,0,0,2.93,5,0
STU-02997,21,Female,Medium,84.75,72.7,0.681,8,6.64,1,1,0,7.25,1,0
STU-02998,21,Female,Low,62.29,73.42,0.715,10,3.58,0,1,1,15.86,3,1
STU-02999,25,Female,High,88.27,68.33,0.532,7,6.13,2,0,1,5.5,0,0
STU-03000,21,Male,Low,83.11,80.79,0.63,9,5.49,3,1,0,6.76,3,0
STU-03001,17,Male,High,76.64,67.82,0.675,10,2.49,2,0,0,6.34,1,0
STU-03002,23,Male,Medium,74.67,66.37,0.592,7,3.28,0,0,0,9.75,2,0
STU-03003,20,Female,Low,84.66,77.49,0.754,11,6.53,1,0,1,4.19,1,0
STU-03004,25,Female,Medium,99.7,80.11,0.842,11,5.19,0,0,0,6.59,0,0
STU-03005,24,Male,Low,84.38,63.78,0.831,12,6.4,2,1,0,12.72,2,0
STU-03006,19,Male,Medium,90.59,74.78,0.728,11,4.63,1,1,0,16.2,1,0
STU-03007,22,Male,Medium,72.85,52.2,0.752,9,5.49,1,0,0,15.39,2,0
STU-03008,19,Male,Low,75.44,72.22,0.757,9,5.22,1,1,1,14.05,1,0
STU-03009,21,Male,Low,86.69,42.79,0.535,9,4.06,1,1,0,14.81,2,0
STU-03010,22,Male,Medium,67.06,76.07,0.868,12,5.56,1,0,0,7.11,2,0
STU-03011,23,Non-binary,Low,82.28,77.85,0.843,10,2.18,5,0,1,4.06,1,0
STU-03012,22,Male,High,88.68,95.33,0.813,10,3.87,3,0,0,8.84,2,0
STU-03013,21,Male,Medium,81.58,95.98,1.0,10,5.02,0,1,1,9.62,3,0
STU-03014,26,Female,Medium,85.51,85.4,0.778,10,6.78,1,0,0,5.67,1,0
STU-03015,20,Female,Low,80.64,64.63,0.678,7,2.57,2,0,1,4.27,1,0
STU-03016,17,Female,Medium,75.16,92.8,0.903,9,5.02,0,1,1,15.09,2,0
STU-03017,18,Male,High,70.29,58.55,0.726,7,4.73,0,1,0,6.91,0,0
STU-03018,24,Male,Low,79.01,51.1,0.571,7,4.53,1,0,1,5.41,3,0
STU-03019,20,Female,Medium,96.35,99.77,0.781,12,5.5,1,1,0,5.83,0,0
STU-03020,21,Male,Low,91.27,82.02,1.0,11,5.24,1,1,0,8.01,0,0
STU-03021,19,Female,Medium,78.2,53.78,0.648,7,4.05,2,0,0,4.12,1,0
STU-03022,20,Female,Medium,77.97,58.87,0.526,8,5.36,2,0,1,9.47,3,0
STU-03023,19,Male,Medium,77.16,77.55,0.618,8,3.29,1,0,1,0.34,1,0
STU-03024,21,Female,Medium,77.16,63.34,0.745,9,1.63,1,0,1,2.39,2,0
STU-03025,20,Female,Medium,85.17,68.62,0.554,6,5.06,3,1,0,5.26,1,0
STU-03026,21,Male,Low,91.63,95.85,1.0,9,8.22,0,0,1,9.96,1,0
STU-03027,21,Female,Low,100.0,100.0,1.0,8,5.03,1,0,1,5.3,0,0
STU-03028,20,Male,High,74.12,73.8,0.644,7,6.1,1,0,0,13.28,0,0
STU-03029,17,Non-binary,Medium,89.16,76.29,0.655,8,5.64,2,1,0,16.02,1,0
STU-03030,17,Male,Medium,87.97,86.25,0.774,8,3.61,1,1,0,6.37,0,0
STU-03031,27,Male,Medium,78.37,67.0,0.544,10,3.08,0,1,0,3.36,0,0
STU-03032,24,Female,Low,68.71,42.88,0.48,11,2.38,0,0,0,6.55,1,0
STU-03033,23,Male,Low,83.03,44.44,0.511,10,4.41,6,1,1,12.99,1,1
STU-03034,19,Female,Low,100.0,79.46,0.858,10,5.79,0,1,1,3.13,4,0
STU-03035,21,Female,High,86.21,86.95,0.736,10,6.58,0,1,0,10.68,5,0
STU-03036,19,Male,Medium,73.34,70.36,0.793,9,5.83,1,1,0,6.23,2,0
STU-03037,18,Female,Medium,80.27,81.63,0.671,8,2.4,3,1,0,11.2,3,0
STU-03038,19,Male,Low,67.46,73.68,0.821,11,2.48,1,0,0,9.42,1,0
STU-03039,23,Female,Low,80.2,84.56,0.637,12,5.31,1,0,1,4.48,4,0
STU-03040,22,Male,Medium,89.52,79.83,0.962,8,5.19,0,1,0,6.3,1,0
STU-03041,18,Female,Medium,74.38,73.46,0.656,11,4.0,1,1,1,9.73,2,0
STU-03042,20,Female,High,47.44,59.15,0.666,6,3.83,2,1,0,12.62,3,0
STU-03043,22,Male,Medium,85.05,73.24,0.798,9,6.38,2,0,0,6.28,0,0
STU-03044,19,Female,Medium,76.48,55.99,0.415,9,1.84,1,0,1,12.96,1,0
STU-03045,21,Male,Medium,73.74,82.12,0.894,12,1.87,3,0,0,22.42,2,0
STU-03046,21,Female,High,74.9,68.86,0.613,9,3.97,0,0,0,13.54,3,0
STU-03047,21,Male,Medium,86.4,72.06,0.67,10,3.64,0,1,1,6.98,2,0
STU-03048,21,Non-binary,Medium,77.51,66.79,0.58,10,4.24,3,1,1,6.81,1,0
STU-03049,19,Male,High,93.48,68.22,0.867,12,5.66,3,0,0,2.05,0,0
STU-03050,19,Male,Low,90.48,74.77,0.59,10,3.39,2,1,1,6.06,2,0
STU-03051,18,Female,High,80.27,80.45,0.831,11,7.99,0,0,0,10.78,1,0
STU-03052,17,Male,Low,74.27,60.8,0.534,7,3.87,1,0,0,12.61,1,0
STU-03053,20,Male,Medium,83.4,85.41,0.954,7,4.8,0,0,0,3.0,3,0
STU-03054,22,Male,Medium,80.4,69.91,0.966,13,5.65,1,0,0,9.3,0,0
STU-03055,18,Male,Medium,62.72,49.78,0.437,5,3.76,2,0,0,14.5,3,1
